0.0	0.5731001789999937
14.616955731000006	1.0751347049999969
28.650458041	0.8476598139999987
47.700786414	0.6548119659999938
59.18426351	0.6925738839999976
71.70134621400001	0.9367484410000032
89.384794245	0.6272682300000015
102.05168664899998	0.8875229850000178
116.91857757700001	0.8583890359999786
134.252172471	0.8349913450000167
149.469107414	0.6187483720000019
161.91932600799998	0.7697726290000136
178.58623958599998	0.8999463620000461
193.303190248	1.0649200489999784
210.070063147	0.6879251430000295
226.120347891	0.8806443500000168
247.18736791	0.5732156679999898
265.687728171	0.8004393699999782
278.287897618	1.0002229580000277
296.171516765	0.8896104439999908
313.921820244	0.7387404930000193
329.25537920799997	1.03267496199999
349.35572798299995	0.8167701150000212
361.80588723	0.8221233360000187
373.97273889200005	0.8247872759999592
