onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	0.4645115819999992	5.516798163	0.4645115819999992	1	stim1	n/a	n/a	n/a
0.4645115820000001	0.019171456999996735	5.052286581000001	n/a	1	choice1	1	n/a	n/a
5.516798162999997	0.41629180899999485	7.4333594469999955	0.41629180899999485	1	stim2	n/a	0	n/a
5.9330899719999906	0.017067638000000444	7.017067638	n/a	1	choice2	n/a	0	n/a
12.95015760999999	1.5	n/a	n/a	1	outcome	n/a	n/a	0
14.45015760999999	3.066813786000006	6.033550131000004	n/a	1	ITI_onset	n/a	n/a	n/a
17.516971396000002	0.43610166399999434	2.9667363449999975	0.43610166399999434	2	stim1	n/a	n/a	n/a
17.953073059999994	0.013968047000002115	2.530634681000003	n/a	2	choice1	1	n/a	n/a
20.483707740999996	0.5847719710000019	6.600061722999999	0.5847719710000019	2	stim2	n/a	0	n/a
21.068479712	0.015289751999996952	6.015289751999997	n/a	2	choice2	n/a	0	n/a
27.083769463999992	1.5	n/a	n/a	2	outcome	n/a	n/a	1
28.583769463999992	2.0672454179999984	6.900192994000005	n/a	2	ITI_onset	n/a	n/a	n/a
30.65101488199999	2.8013854560000038	4.832947576000006	2.8013854560000038	3	stim1	n/a	n/a	n/a
33.452400338	0.01486372599999595	2.0315621200000025	n/a	3	choice1	0	n/a	n/a
35.483962458	0.452503635999994	5.46666673099999	0.452503635999994	3	stim2	n/a	1	n/a
35.93646609399999	0.014163094999996247	5.014163094999996	n/a	3	choice2	n/a	1	n/a
40.95062918899999	1.5	n/a	n/a	3	outcome	n/a	n/a	1
42.45062918899999	3.066857095000014	7.500364430999994	n/a	3	ITI_onset	n/a	n/a	n/a
45.51748628400001	0.9120575409999874	4.43350733599998	0.9120575409999874	4	stim1	n/a	n/a	n/a
46.42954382499999	0.00458105500000238	3.521449794999993	n/a	4	choice1	0	n/a	n/a
49.950993619999984	0.35041123700000754	3.866578703000021	0.35041123700000754	4	stim2	n/a	1	n/a
50.30140485699999	0.01616746600001352	3.5161674660000135	n/a	4	choice2	n/a	1	n/a
53.817572323	1.5	n/a	n/a	4	outcome	n/a	n/a	0
55.317572323	7.0668407339999835	11.93371457499999	n/a	4	ITI_onset	n/a	n/a	n/a
62.384413056999996	0.8313411520000081	4.866873841000007	0.8313411520000081	5	stim1	n/a	n/a	n/a
63.215754209	0.0186803099999961	4.035532689	n/a	5	choice1	0	n/a	n/a
