onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	0.5739068119999975	3.616711403000001	0.5739068119999975	1	stim1	n/a	n/a	n/a
0.573906811999997	0.026385631000001013	3.042804591000004	n/a	1	choice1	0	n/a	n/a
3.616711403	0.5856872969999968	6.100029384999998	0.5856872969999968	1	stim2	n/a	1	n/a
4.202398699999996	0.01434208800000124	5.514342088000001	n/a	1	choice2	n/a	1	n/a
9.716740788	1.5	n/a	n/a	1	outcome	n/a	n/a	1
11.216740788	2.5668546249999964	5.350204303000003	n/a	1	ITI_onset	n/a	n/a	n/a
13.783595412999993	0.25914052700000323	2.7833496780000058	0.25914052700000323	2	stim1	n/a	n/a	n/a
14.04273594	0.007492326999999932	2.5242091510000026	n/a	2	choice1	0	n/a	n/a
16.566945091	0.07603100099999574	3.5833103159999955	0.07603100099999574	2	stim2	n/a	1	n/a
16.642976091999998	0.00727931499999977	3.507279315	n/a	2	choice2	n/a	1	n/a
20.150255406999996	1.5	n/a	n/a	2	outcome	n/a	n/a	1
21.650255406999996	3.066797040999998	5.666931327999999	n/a	2	ITI_onset	n/a	n/a	n/a
24.717052447999997	0.5776483230000086	2.600134287000001	0.5776483230000086	3	stim1	n/a	n/a	n/a
25.294700771000002	0.005711876999994274	2.0224859639999924	n/a	3	choice1	0	n/a	n/a
27.317186734999993	0.48968124800000806	5.999920921999998	0.48968124800000806	3	stim2	n/a	0	n/a
27.806867983000004	0.010239673999989464	5.5102396739999895	n/a	3	choice2	n/a	0	n/a
33.317107656999994	1.5	n/a	n/a	3	outcome	n/a	n/a	1
34.817107656999994	4.083513062999999	7.6169244150000015	n/a	3	ITI_onset	n/a	n/a	n/a
38.90062071999999	0.5121887060000081	3.533411352000003	0.5121887060000081	4	stim1	n/a	n/a	n/a
39.412809426	0.004478714999997464	3.0212226459999947	n/a	4	choice1	1	n/a	n/a
42.434032071999994	0.9098129760000011	3.416655359000004	0.9098129760000011	4	stim2	n/a	0	n/a
43.343845048	0.006842383000002883	2.506842383000003	n/a	4	choice2	n/a	0	n/a
45.850687431000004	1.5	n/a	n/a	4	outcome	n/a	n/a	0
47.350687431000004	2.5667901430000057	9.117007662999997	n/a	4	ITI_onset	n/a	n/a	n/a
49.91747757400001	1.0268735709999892	6.5502175199999915	1.0268735709999892	5	stim1	n/a	n/a	n/a
50.94435114499999	0.006483084999999846	5.523343949000002	n/a	5	choice1	1	n/a	n/a
56.467695094	0.6401129349999973	3.149919848000005	0.6401129349999973	5	stim2	n/a	0	n/a
57.10780802899999	0.009806913000007626	2.509806913000008	n/a	5	choice2	n/a	0	n/a
59.617614941999996	1.5	n/a	n/a	5	outcome	n/a	n/a	0
61.117614941999996	3.566824788999991	8.25029986900001	n/a	5	ITI_onset	n/a	n/a	n/a
