onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	0.3316621680000026	5.366750214000003	0.3316621680000026	1	stim1	n/a	n/a	n/a
0.33166216800000115	0.018649186000002375	5.035088046000001	n/a	1	choice1	1	n/a	n/a
5.366750214000003	0.31808742899999926	4.833316544000001	0.31808742899999926	1	stim2	n/a	1	n/a
5.684837643000002	0.015229115000001911	4.515229115000002	n/a	1	choice2	n/a	1	n/a
10.200066758000006	1.5	n/a	n/a	1	outcome	n/a	n/a	0
11.700066758000006	4.066937274	11.516986629999996	n/a	1	ITI_onset	n/a	n/a	n/a
15.767004032000003	0.41759734000000026	7.450049355999996	0.41759734000000026	2	stim1	n/a	n/a	n/a
16.184601372000003	0.015693637000003945	7.032452015999995	n/a	2	choice1	0	n/a	n/a
23.217053387999997	0.5405334999999978	4.050000368000001	0.5405334999999978	2	stim2	n/a	1	n/a
23.757586888	0.00946686800000316	3.509466868000003	n/a	2	choice2	n/a	1	n/a
27.267053756000003	1.5	n/a	n/a	2	outcome	n/a	n/a	0
28.767053756000003	3.0668038210000015	6.750164492000003	n/a	2	ITI_onset	n/a	n/a	n/a
31.833857577000003	0.6603610880000051	3.683360671000002	0.6603610880000051	3	stim1	n/a	n/a	n/a
32.494218665000005	0.006339048999994702	3.022999582999997	n/a	3	choice1	0	n/a	n/a
35.517218248000006	0.6553296289999926	6.166739275	0.6553296289999926	3	stim2	n/a	1	n/a
36.172547877	0.011409646000007342	5.511409646000008	n/a	3	choice2	n/a	1	n/a
41.683957523000004	1.5	n/a	n/a	3	outcome	n/a	n/a	1
43.183957523000004	5.566848250999996	8.650257426999996	n/a	3	ITI_onset	n/a	n/a	n/a
48.750805774	1.0538196779999998	3.083409176000001	1.0538196779999998	4	stim1	n/a	n/a	n/a
49.804625451999996	0.01287859799999569	2.0295894980000013	n/a	4	choice1	0	n/a	n/a
51.83421495	0.6999214360000042	5.216666662000003	0.6999214360000042	4	stim2	n/a	0	n/a
52.534136386	0.016745225999999093	4.516745225999999	n/a	4	choice2	n/a	0	n/a
57.050881612	1.5	n/a	n/a	4	outcome	n/a	n/a	1
58.550881612	2.0668352580000064	10.283607944999996	n/a	4	ITI_onset	n/a	n/a	n/a
60.61771687000001	0.6938399909999862	8.21677268699999	0.6938399909999862	5	stim1	n/a	n/a	n/a
61.311556861	0.006112884000001941	7.522932696000003	n/a	5	choice1	0	n/a	n/a
68.834489557	0.5151737770000037	6.033365819999992	0.5151737770000037	5	stim2	n/a	0	n/a
