onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	1.087147499999999	6.616777599999998	1.087147499999999	1	stim1	n/a	n/a	n/a
1.0871474999999968	0.013286599999999453	5.5296300999999985	n/a	1	choice1	1	n/a	n/a
6.616777599999995	5.626259900000004	7.633375700000004	5.626259900000004	1	stim2	n/a	0	n/a
12.2430375	0.007115799999999581	2.0071158	n/a	1	choice2	n/a	0	n/a
14.250153300000001	1.5	n/a	n/a	1	outcome	n/a	n/a	1
15.750153300000001	6.066867999999995	11.033640799999993	n/a	1	ITI_onset	n/a	n/a	n/a
21.817021299999993	1.4299340000000011	4.966772799999998	1.4299340000000011	2	stim1	n/a	n/a	n/a
23.246955299999996	0.020052300000003014	3.5368387999999977	n/a	2	choice1	0	n/a	n/a
26.783794099999994	0.5582643000000026	4.066644600000007	0.5582643000000026	2	stim2	n/a	0	n/a
27.3420584	0.008380300000004354	3.5083803000000042	n/a	2	choice2	n/a	0	n/a
30.850438700000005	1.5	n/a	n/a	2	outcome	n/a	n/a	1
32.350438700000005	6.0668476999999985	8.383515199999994	n/a	2	ITI_onset	n/a	n/a	n/a
38.4172864	0.2912328999999954	2.316667499999996	0.2912328999999954	3	stim1	n/a	n/a	n/a
38.7085193	0.008746400000003632	2.0254346000000005	n/a	3	choice1	1	n/a	n/a
40.733953899999996	1.447980899999995	4.466684099999998	1.447980899999995	3	stim2	n/a	0	n/a
42.181934799999986	0.018703200000003563	3.0187032000000036	n/a	3	choice2	n/a	0	n/a
45.20063799999999	1.5	n/a	n/a	3	outcome	n/a	n/a	1
46.70063799999999	2.5667462000000087	7.850195000000007	n/a	3	ITI_onset	n/a	n/a	n/a
49.2673842	1.7604968999999984	5.283448799999999	1.7604968999999984	4	stim1	n/a	n/a	n/a
51.027881099999995	0.006203099999998812	3.5229519	n/a	4	choice1	0	n/a	n/a
54.550833000000004	0.7931658000000025	3.7999960999999893	0.7931658000000025	4	stim2	n/a	1	n/a
55.3439988	0.006830299999986892	3.006830299999987	n/a	4	choice2	n/a	1	n/a
58.35082909999999	1.5	n/a	n/a	4	outcome	n/a	n/a	0
59.85082909999999	2.5667369000000035	6.200151600000012	n/a	4	ITI_onset	n/a	n/a	n/a
62.417566	0.5962781000000105	3.6334147000000083	0.5962781000000105	5	stim1	n/a	n/a	n/a
63.01384410000001	0.020366299999994227	3.037136599999998	n/a	5	choice1	1	n/a	n/a
66.0509807	0.9909845999999961	4.0000319000000015	0.9909845999999961	5	stim2	n/a	0	n/a
67.04196529999999	0.009047300000005634	3.0090473000000055	n/a	5	choice2	n/a	0	n/a
70.0510126	1.5	n/a	n/a	5	outcome	n/a	n/a	1
71.5510126	3.0667680999999867	7.366823999999993	n/a	5	ITI_onset	n/a	n/a	n/a
74.6177807	1.270166200000007	4.3000559000000065	1.270166200000007	6	stim1	n/a	n/a	n/a
75.8879469	0.013149300000004588	3.0298896999999996	n/a	6	choice1	1	n/a	n/a
78.91783659999999	1.919130799999999	3.9333494999999967	1.919130799999999	6	stim2	n/a	0	n/a
80.83696739999999	0.014218699999997626	2.0142186999999976	n/a	6	choice2	n/a	0	n/a
82.8511861	1.5	n/a	n/a	6	outcome	n/a	n/a	1
84.3511861	4.066804000000004	12.166894100000006	n/a	6	ITI_onset	n/a	n/a	n/a
88.4179901	3.078945200000002	8.100090100000001	3.078945200000002	7	stim1	n/a	n/a	n/a
91.49693529999999	0.0044091000000044	5.0211448999999995	n/a	7	choice1	1	n/a	n/a
96.51808019999999	2.133746299999999	6.150048699999999	2.133746299999999	7	stim2	n/a	0	n/a
98.6518265	0.016302400000000487	4.016302400000001	n/a	7	choice2	n/a	0	n/a
102.6681289	1.5	n/a	n/a	7	outcome	n/a	n/a	1
104.1681289	3.0667734000000055	7.483512599999988	n/a	7	ITI_onset	n/a	n/a	n/a
107.23490230000002	0.8860375000000058	4.416739199999982	0.8860375000000058	8	stim1	n/a	n/a	n/a
108.12093980000003	0.014014599999994971	3.530701699999976	n/a	8	choice1	1	n/a	n/a
111.65164149999998	1.1953779000000213	3.7000137000000106	1.1953779000000213	8	stim2	n/a	0	n/a
112.84701940000002	0.004635799999989103	2.5046357999999893	n/a	8	choice2	n/a	0	n/a
115.35165520000001	1.5	n/a	n/a	8	outcome	n/a	n/a	1
116.85165520000001	2.566815499999997	9.483520099999994	n/a	8	ITI_onset	n/a	n/a	n/a
119.4184707	1.8842163	6.916704599999997	1.8842163	9	stim1	n/a	n/a	n/a
