onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	1.489995633999999	6.033339332	1.489995633999999	1	stim1	n/a	n/a	n/a
1.4899956339999996	0.026915916999998443	4.543343698	n/a	1	choice1	1	n/a	n/a
6.033339332000001	0.4697713229999972	2.4833765300000015	0.4697713229999972	1	stim2	n/a	0	n/a
6.503110654999997	0.013605207000004158	2.0136052070000043	n/a	1	choice2	n/a	0	n/a
8.516715862000002	1.5	n/a	n/a	1	outcome	n/a	n/a	1
10.016715862000002	5.06678084	8.883483323999993	n/a	1	ITI_onset	n/a	n/a	n/a
15.083496701999998	0.28807813599999643	3.816702483999994	0.28807813599999643	2	stim1	n/a	n/a	n/a
15.371574838	0.011979703999997583	3.5286243479999975	n/a	2	choice1	1	n/a	n/a
18.900199185999995	0.448766180000006	6.966703815000008	0.448766180000006	2	stim2	n/a	0	n/a
19.348965366	0.017937635000002047	6.517937635000002	n/a	2	choice2	n/a	0	n/a
25.866903001000004	1.5	n/a	n/a	2	outcome	n/a	n/a	1
27.366903001000004	3.0668705039999913	11.666994525999995	n/a	2	ITI_onset	n/a	n/a	n/a
30.43377350499999	0.5711559360000028	8.600124022000003	0.5711559360000028	3	stim1	n/a	n/a	n/a
31.004929440999994	0.012186942000000272	8.028968086	n/a	3	choice1	1	n/a	n/a
39.033897527	0.47422116600000297	3.483299216000007	0.47422116600000297	3	stim2	n/a	0	n/a
39.508118693	0.009078050000003713	3.009078050000004	n/a	3	choice2	n/a	0	n/a
42.51719674300001	1.5	n/a	n/a	3	outcome	n/a	n/a	1
44.01719674300001	3.0668408299999936	5.5501913749999945	n/a	3	ITI_onset	n/a	n/a	n/a
47.084037573	0.44652922899999975	2.4833505450000013	0.44652922899999975	4	stim1	n/a	n/a	n/a
47.530566801999996	0.02016335899999831	2.0368213160000015	n/a	4	choice1	0	n/a	n/a
49.567388118	0.4891949120000063	4.000024541000006	0.4891949120000063	4	stim2	n/a	1	n/a
50.05658303	0.01082962899999984	3.510829629	n/a	4	choice2	n/a	1	n/a
53.567412659	1.5	n/a	n/a	4	outcome	n/a	n/a	0
55.067412659	3.5667599879999905	6.400186835	n/a	4	ITI_onset	n/a	n/a	n/a
58.634172647	0.30983170999999854	2.83342684700001	0.30983170999999854	5	stim1	n/a	n/a	n/a
58.944004357	0.007040638999998919	2.523595137000011	n/a	5	choice1	0	n/a	n/a
61.46759949400001	0.6433562419999944	3.6499718169999977	0.6433562419999944	5	stim2	n/a	1	n/a
62.110955735999994	0.006615575000003446	3.0066155750000036	n/a	5	choice2	n/a	1	n/a
65.117571311	1.5	n/a	n/a	5	outcome	n/a	n/a	0
66.617571311	5.06681324199999	7.450287903999997	n/a	5	ITI_onset	n/a	n/a	n/a
71.68438455299999	0.36162933900000643	2.383474662000008	0.36162933900000643	6	stim1	n/a	n/a	n/a
72.046013892	0.005047176000007311	2.0218453230000013	n/a	6	choice1	1	n/a	n/a
74.067859215	0.6626126939999958	4.683273294999991	0.6626126939999958	6	stim2	n/a	0	n/a
74.730471909	0.02066060099999595	4.020660600999996	n/a	6	choice2	n/a	0	n/a
78.75113250999999	1.5	n/a	n/a	6	outcome	n/a	n/a	0
80.25113250999999	5.566816610000009	9.666880802	n/a	6	ITI_onset	n/a	n/a	n/a
85.81794912000001	0.06708223299999372	4.100064191999991	0.06708223299999372	7	stim1	n/a	n/a	n/a
85.885031353	0.01628743100000429	4.032981958999997	n/a	7	choice1	1	n/a	n/a
89.918013312	0.8000265630000213	6.816743868000005	0.8000265630000213	7	stim2	n/a	1	n/a
90.71803987500002	0.016717304999983754	6.016717304999983	n/a	7	choice2	n/a	1	n/a
96.73475718	1.5	n/a	n/a	7	outcome	n/a	n/a	0
98.23475718	3.5668191760000045	7.466966711999994	n/a	7	ITI_onset	n/a	n/a	n/a
101.801576356	0.366588614999986	3.9001475359999893	0.366588614999986	8	stim1	n/a	n/a	n/a
102.16816497099998	0.01673591200001829	3.5335589210000036	n/a	8	choice1	1	n/a	n/a
105.70172389199999	0.5664847400000145	4.083268452000004	0.5664847400000145	8	stim2	n/a	0	n/a
106.26820863200001	0.016783711999989463	3.5167837119999894	n/a	8	choice2	n/a	0	n/a
109.78499234399999	1.5	n/a	n/a	8	outcome	n/a	n/a	1
111.28499234399999	2.5667500429999928	6.083525252999985	n/a	8	ITI_onset	n/a	n/a	n/a
113.851742387	0.9858548840000003	3.5167752099999925	0.9858548840000003	9	stim1	n/a	n/a	n/a
114.83759727099999	0.014188744999992196	2.5309203259999924	n/a	9	choice1	1	n/a	n/a
117.368517597	0.5335056680000271	8.549958632000024	0.5335056680000271	9	stim2	n/a	0	n/a
117.902023265	0.016452963999996427	8.016452963999997	n/a	9	choice2	n/a	0	n/a
125.91847622899999	1.5	n/a	n/a	9	outcome	n/a	n/a	1
127.41847622899999	4.066889270999993	12.667012652000006	n/a	9	ITI_onset	n/a	n/a	n/a
131.4853655	1.5766002640000079	8.600123381000012	1.5766002640000079	10	stim1	n/a	n/a	n/a
133.061965764	0.006783355999970809	7.023523117000004	n/a	10	choice1	0	n/a	n/a
140.085488881	0.4885706319999881	5.000055337999976	0.4885706319999881	10	stim2	n/a	1	n/a
140.574059513	0.011484705999988364	4.5114847059999885	n/a	10	choice2	n/a	1	n/a
145.08554421899998	1.5	n/a	n/a	10	outcome	n/a	n/a	0
146.58554421899998	4.566829923000012	11.550321780000028	n/a	10	ITI_onset	n/a	n/a	n/a
151.15237414199999	0.4615337730000028	6.983491857000016	0.4615337730000028	11	stim1	n/a	n/a	n/a
151.613907915	0.00516587199998321	6.521958084000013	n/a	11	choice1	1	n/a	n/a
158.135865999	0.49703178099999784	3.516640152999986	0.49703178099999784	11	stim2	n/a	0	n/a
158.63289778	0.019608371999987866	3.019608371999988	n/a	11	choice2	n/a	0	n/a
161.652506152	1.5	n/a	n/a	11	outcome	n/a	n/a	1
163.152506152	2.0667532510000166	7.066804900000017	n/a	11	ITI_onset	n/a	n/a	n/a
165.21925940300002	2.974758348000003	5.000051649000001	2.974758348000003	12	stim1	n/a	n/a	n/a
168.19401775100002	0.008692125999979908	2.025293300999998	n/a	12	choice1	1	n/a	n/a
170.21931105200002	0.6085742639999662	3.6166902299999784	0.6085742639999662	12	stim2	n/a	0	n/a
170.827885316	0.008115966000012123	3.008115966000012	n/a	12	choice2	n/a	0	n/a
173.83600128199998	1.5	n/a	n/a	12	outcome	n/a	n/a	0
175.33600128199998	3.066803295999998	7.583530384999991	n/a	12	ITI_onset	n/a	n/a	n/a
178.402804578	0.986704046000028	4.516727088999993	0.986704046000028	13	stim1	n/a	n/a	n/a
179.38950862400003	0.01328697099996498	3.530023042999965	n/a	13	choice1	0	n/a	n/a
182.91953166699997	0.4392489519999945	3.449999343000003	0.4392489519999945	13	stim2	n/a	1	n/a
183.358780619	0.010750391000008677	3.0107503910000086	n/a	13	choice2	n/a	1	n/a
186.36953100999997	1.5	n/a	n/a	13	outcome	n/a	n/a	0
187.86953100999997	8.066881572000012	11.783604234000027	n/a	13	ITI_onset	n/a	n/a	n/a
195.936412582	0.6885344449999975	3.7167226620000147	0.6885344449999975	14	stim1	n/a	n/a	n/a
196.624947027	0.011504596000013407	3.028188217000017	n/a	14	choice1	0	n/a	n/a
199.65313524400003	0.5253255420000059	2.5333709319999618	0.5253255420000059	14	stim2	n/a	1	n/a
200.17846078600002	0.00804538999995566	2.0080453899999555	n/a	14	choice2	n/a	1	n/a
202.18650617599997	1.5	n/a	n/a	14	outcome	n/a	n/a	0
203.68650617599997	4.566755657000031	12.500342295000038	n/a	14	ITI_onset	n/a	n/a	n/a
208.253261833	0.40355749999999535	7.9335866380000075	0.40355749999999535	15	stim1	n/a	n/a	n/a
208.65681933300002	0.01310892599998624	7.530029138000012	n/a	15	choice1	1	n/a	n/a
216.18684847100002	0.5500288879999716	2.566547937999974	0.5500288879999716	15	stim2	n/a	0	n/a
216.73687735899998	0.01651905000000261	2.0165190500000025	n/a	15	choice2	n/a	0	n/a
218.753396409	1.5	n/a	n/a	15	outcome	n/a	n/a	1
220.253396409	3.066801691999979	6.200171854000044	n/a	15	ITI_onset	n/a	n/a	n/a
223.32019810099996	0.6067209910000383	3.1333701620000647	0.6067209910000383	16	stim1	n/a	n/a	n/a
223.92691909200002	0.009978862999967532	2.5266491710000265	n/a	16	choice1	1	n/a	n/a
226.45356826300002	0.713211164999957	5.233376769999974	0.713211164999957	16	stim2	n/a	1	n/a
227.16677942799998	0.02016560500001651	4.520165605000017	n/a	16	choice2	n/a	1	n/a
231.686945033	1.5	n/a	n/a	16	outcome	n/a	n/a	0
233.186945033	8.56685719000001	11.00022295700002	n/a	16	ITI_onset	n/a	n/a	n/a
241.75380222300004	0.4081497789999994	2.4333657670000104	0.4081497789999994	17	stim1	n/a	n/a	n/a
242.16195200200002	0.008527554999949644	2.025215988000011	n/a	17	choice1	1	n/a	n/a
244.18716799000003	0.6067707149999333	4.616698890999949	0.6067707149999333	17	stim2	n/a	1	n/a
244.79393870499996	0.00992817600001581	4.009928176000016	n/a	17	choice2	n/a	1	n/a
248.80386688099998	1.5	n/a	n/a	17	outcome	n/a	n/a	1
250.30386688099998	3.066813882999995	9.933573646000005	n/a	17	ITI_onset	n/a	n/a	n/a
253.37068076399999	0.3451580890000332	6.866759763000009	0.3451580890000332	18	stim1	n/a	n/a	n/a
253.71583885299998	0.004878434000012931	6.521601673999976	n/a	18	choice1	0	n/a	n/a
260.237440527	0.5122855880000279	4.51666421300004	0.5122855880000279	18	stim2	n/a	1	n/a
260.749726115	0.004378625000012107	4.004378625000012	n/a	18	choice2	n/a	1	n/a
264.75410474	1.5	n/a	n/a	18	outcome	n/a	n/a	1
266.25410474	4.066832167999993	8.966995102999965	n/a	18	ITI_onset	n/a	n/a	n/a
270.320936908	0.37000290999998103	4.900162934999972	0.37000290999998103	19	stim1	n/a	n/a	n/a
270.690939818	0.013371342000027653	4.53016002499999	n/a	19	choice1	0	n/a	n/a
275.221099843	0.4776213439999847	3.483247567000042	0.4776213439999847	19	stim2	n/a	1	n/a
275.698721187	0.0056262230000575075	3.0056262230000574	n/a	19	choice2	n/a	1	n/a
278.70434741	1.5	n/a	n/a	19	outcome	n/a	n/a	1
280.20434741	2.616830580000009	7.600327249999973	n/a	19	ITI_onset	n/a	n/a	n/a
282.82117799	1.451740013999981	4.983496669999964	1.451740013999981	20	stim1	n/a	n/a	n/a
284.272918004	0.01499459899996873	3.5317566559999833	n/a	20	choice1	0	n/a	n/a
287.80467466	0.5018126909999991	3.5165474410000024	0.5018126909999991	20	stim2	n/a	1	n/a
288.306487351	0.014734750000003259	3.0147347500000032	n/a	20	choice2	n/a	1	n/a
291.321222101	1.5	n/a	n/a	20	outcome	n/a	n/a	1
292.821222101	2.566803776999994	5.5168247739999785	n/a	20	ITI_onset	n/a	n/a	n/a
295.388025878	0.41645309299998917	2.950020996999985	0.41645309299998917	21	stim1	n/a	n/a	n/a
295.804478971	0.01689855800004443	2.533567903999996	n/a	21	choice1	0	n/a	n/a
298.338046875	0.586785081000009	4.100075902000011	0.586785081000009	21	stim2	n/a	1	n/a
298.924831956	0.013290821000002324	3.5132908210000022	n/a	21	choice2	n/a	1	n/a
