onset	duration	duration2fb	response_time	trial	event	choice1	state	reward
0.0	0.5631988999999994	3.1000639999999984	0.5631988999999994	1	stim1	n/a	n/a	n/a
0.5631988999999997	0.020143100000001142	2.536865099999999	n/a	1	choice1	0	n/a	n/a
3.1000639999999997	0.3651743999999999	3.3833515000000007	0.3651743999999999	1	stim2	n/a	1	n/a
3.465238399999997	0.018177100000000793	3.018177100000001	n/a	1	choice2	n/a	1	n/a
6.4834154999999996	1.5	n/a	n/a	1	outcome	n/a	n/a	1
7.9834154999999996	5.066822900000003	8.633530900000002	n/a	1	ITI_onset	n/a	n/a	n/a
13.050238400000005	0.5375432000000001	3.566707999999999	0.5375432000000001	2	stim1	n/a	n/a	n/a
13.5877816	0.01245339999999851	3.0291647999999984	n/a	2	choice1	0	n/a	n/a
16.616946400000003	0.9960731000000014	5.016665099999998	0.9960731000000014	2	stim2	n/a	1	n/a
17.6130195	0.020591999999996915	4.020591999999997	n/a	2	choice2	n/a	1	n/a
21.6336115	1.5	n/a	n/a	2	outcome	n/a	n/a	1
23.1336115	3.066818500000001	7.366892599999999	n/a	2	ITI_onset	n/a	n/a	n/a
26.200429999999997	0.7768716999999961	4.300074099999998	0.7768716999999961	3	stim1	n/a	n/a	n/a
26.977301699999998	0.006496200000001408	3.523202400000002	n/a	3	choice1	0	n/a	n/a
30.5005041	0.40154129999999716	2.4166261999999987	0.40154129999999716	3	stim2	n/a	1	n/a
30.9020454	0.015084900000001653	2.0150849000000015	n/a	3	choice2	n/a	1	n/a
32.9171303	1.5	n/a	n/a	3	outcome	n/a	n/a	0
34.4171303	8.566887200000005	11.4669303	n/a	3	ITI_onset	n/a	n/a	n/a
42.9840175	0.8743715999999986	2.900043099999995	0.8743715999999986	4	stim1	n/a	n/a	n/a
43.858389100000004	0.008989300000001095	2.025671499999997	n/a	4	choice1	1	n/a	n/a
45.88406059999999	1.103073000000004	3.116700899999996	1.103073000000004	4	stim2	n/a	1	n/a
46.9871336	0.013627899999992223	2.0136278999999924	n/a	4	choice2	n/a	1	n/a
49.00076149999999	1.5	n/a	n/a	4	outcome	n/a	n/a	0
50.50076149999999	2.5667674000000114	10.383576100000006	n/a	4	ITI_onset	n/a	n/a	n/a
53.067528900000006	0.2904904999999999	7.816808699999994	0.2904904999999999	5	stim1	n/a	n/a	n/a
53.35801940000001	0.009513399999996182	7.526318199999994	n/a	5	choice1	1	n/a	n/a
60.8843376	0.24084130000000004	3.7499910999999995	0.24084130000000004	5	stim2	n/a	0	n/a
61.1251789	0.009149799999999231	3.5091497999999994	n/a	5	choice2	n/a	0	n/a
64.6343287	1.5	n/a	n/a	5	outcome	n/a	n/a	1
66.1343287	6.066864400000006	9.283571599999995	n/a	5	ITI_onset	n/a	n/a	n/a
72.20119310000001	0.6946026999999886	3.21670719999999	0.6946026999999886	6	stim1	n/a	n/a	n/a
72.8957958	0.005397000000011758	2.522104500000001	n/a	6	choice1	1	n/a	n/a
75.41790029999999	0.62234580000001	4.63335070000001	0.62234580000001	6	stim2	n/a	0	n/a
76.04024609999999	0.011004899999999906	4.0110049	n/a	6	choice2	n/a	0	n/a
80.05125100000001	1.5	n/a	n/a	6	outcome	n/a	n/a	0
81.55125100000001	6.5668796	11.51694309999999	n/a	6	ITI_onset	n/a	n/a	n/a
88.1181306	0.9129495999999926	4.950063499999989	0.9129495999999926	7	stim1	n/a	n/a	n/a
89.03108019999999	0.02036939999999595	4.037113899999997	n/a	7	choice1	0	n/a	n/a
93.0681941	0.36215290000000094	3.8667018000000097	0.36215290000000094	7	stim2	n/a	1	n/a
93.43034699999998	0.004548900000008871	3.504548900000009	n/a	7	choice2	n/a	1	n/a
96.93489590000001	1.5	n/a	n/a	7	outcome	n/a	n/a	1
98.43489590000001	3.0667399999999905	11.016901299999983	n/a	7	ITI_onset	n/a	n/a	n/a
101.5016359	0.9147054000000062	7.950161299999992	0.9147054000000062	8	stim1	n/a	n/a	n/a
102.4163413	0.01869310000000405	7.035455899999986	n/a	8	choice1	0	n/a	n/a
109.45179719999999	0.4194399000000267	3.933345200000011	0.4194399000000267	8	stim2	n/a	1	n/a
109.8712371	0.01390529999998398	3.513905299999984	n/a	8	choice2	n/a	1	n/a
113.38514239999998	1.5	n/a	n/a	8	outcome	n/a	n/a	1
114.88514239999998	3.066779700000014	6.9168742999999955	n/a	8	ITI_onset	n/a	n/a	n/a
117.95192209999999	0.32728409999998986	3.850094599999982	0.32728409999998986	9	stim1	n/a	n/a	n/a
118.2792062	0.006067000000010011	3.5228104999999923	n/a	9	choice1	0	n/a	n/a
121.8020167	0.5570262999999978	3.5666473000000116	0.5570262999999978	9	stim2	n/a	0	n/a
122.35904299999999	0.009621000000013737	3.009621000000014	n/a	9	choice2	n/a	0	n/a
125.368664	1.5	n/a	n/a	9	outcome	n/a	n/a	0
126.868664	8.566901899999998	12.583629799999995	n/a	9	ITI_onset	n/a	n/a	n/a
135.4355659	1.9955265000000073	4.0167278999999985	1.9955265000000073	10	stim1	n/a	n/a	n/a
137.4310924	0.004484700000000885	2.021201399999991	n/a	10	choice1	1	n/a	n/a
139.45229379999998	0.4138712999999989	2.4332711999999885	0.4138712999999989	10	stim2	n/a	0	n/a
139.8661651	0.01939989999998943	2.0193998999999896	n/a	10	choice2	n/a	0	n/a
141.88556499999999	1.5	n/a	n/a	10	outcome	n/a	n/a	0
143.38556499999999	3.5668251000000164	10.433584000000003	n/a	10	ITI_onset	n/a	n/a	n/a
146.9523901	0.33267979999998354	6.8667588999999865	0.33267979999998354	11	stim1	n/a	n/a	n/a
147.28506989999997	0.017350700000009964	6.534079100000002	n/a	11	choice1	0	n/a	n/a
153.81914899999998	0.6799575000000186	4.7000439000000185	0.6799575000000186	11	stim2	n/a	1	n/a
154.4991065	0.02008640000000014	4.0200864	n/a	11	choice2	n/a	1	n/a
158.5191929	1.5	n/a	n/a	11	outcome	n/a	n/a	1
160.0191929	5.566848899999982	9.9169075	n/a	11	ITI_onset	n/a	n/a	n/a
165.58604179999998	0.31805950000000305	4.350058600000018	0.31805950000000305	12	stim1	n/a	n/a	n/a
165.90410129999998	0.015276700000016716	4.031999100000015	n/a	12	choice1	0	n/a	n/a
169.93610040000002	0.6900331000000005	4.200061900000001	0.6900331000000005	12	stim2	n/a	0	n/a
170.6261335	0.010028800000000046	3.5100288	n/a	12	choice2	n/a	0	n/a
174.1361623	1.5	n/a	n/a	12	outcome	n/a	n/a	0
175.6361623	4.566783299999981	8.833549999999988	n/a	12	ITI_onset	n/a	n/a	n/a
180.2029456	0.7141651000000129	4.266766700000008	0.7141651000000129	13	stim1	n/a	n/a	n/a
180.9171107	0.03580530000000726	3.5526015999999947	n/a	13	choice1	0	n/a	n/a
184.4697123	0.6436271000000124	5.149991100000014	0.6436271000000124	13	stim2	n/a	1	n/a
185.1133394	0.006364000000001397	4.506364000000001	n/a	13	choice2	n/a	1	n/a
189.6197034	1.5	n/a	n/a	13	outcome	n/a	n/a	0
191.1197034	4.566852399999974	7.233525599999994	n/a	13	ITI_onset	n/a	n/a	n/a
195.68655579999998	0.6417217000000237	2.666673200000019	0.6417217000000237	14	stim1	n/a	n/a	n/a
196.3282775	0.008278800000000046	2.024951499999996	n/a	14	choice1	1	n/a	n/a
198.353229	0.5550362000000023	4.06672589999999	0.5550362000000023	14	stim2	n/a	0	n/a
198.9082652	0.01168969999998808	3.5116896999999883	n/a	14	choice2	n/a	0	n/a
202.4199549	1.5	n/a	n/a	14	outcome	n/a	n/a	1
203.9199549	8.066888800000015	13.033589999999997	n/a	14	ITI_onset	n/a	n/a	n/a
211.9868437	0.4440138999999908	4.9667011999999815	0.4440138999999908	15	stim1	n/a	n/a	n/a
212.4308576	0.005955599999986589	4.5226872999999905	n/a	15	choice1	1	n/a	n/a
216.9535449	0.3387086000000127	2.3500163999999932	0.3387086000000127	15	stim2	n/a	0	n/a
217.2922535	0.01130779999998049	2.0113077999999804	n/a	15	choice2	n/a	0	n/a
219.30356129999998	1.5	n/a	n/a	15	outcome	n/a	n/a	1
220.80356129999998	5.566884600000019	8.766862900000007	n/a	15	ITI_onset	n/a	n/a	n/a
226.3704459	0.6627915999999968	3.1999782999999877	0.6627915999999968	16	stim1	n/a	n/a	n/a
227.03323749999998	0.020472600000008244	2.537186699999991	n/a	16	choice1	1	n/a	n/a
229.5704242	1.2873588000000162	7.800046700000006	1.2873588000000162	16	stim2	n/a	0	n/a
230.857783	0.012687899999989895	6.51268789999999	n/a	16	choice2	n/a	0	n/a
237.3704709	1.5	n/a	n/a	16	outcome	n/a	n/a	1
238.8704709	6.566881999999984	8.916935600000027	n/a	16	ITI_onset	n/a	n/a	n/a
245.43735289999995	0.31747870000003603	2.350053600000043	0.31747870000003603	17	stim1	n/a	n/a	n/a
245.7548316	0.015864699999976438	2.032574900000007	n/a	17	choice1	1	n/a	n/a
247.78740650000003	0.6697791999999899	6.18334169999999	0.6697791999999899	17	stim2	n/a	0	n/a
248.45718570000003	0.0135625	5.5135625	n/a	17	choice2	n/a	0	n/a
253.9707482	1.5	n/a	n/a	17	outcome	n/a	n/a	0
255.4707482	6.566890199999965	11.133671899999957	n/a	17	ITI_onset	n/a	n/a	n/a
262.0376384	0.5395830999999889	4.566781699999992	0.5395830999999889	18	stim1	n/a	n/a	n/a
262.57722149999995	0.010370700000028592	4.027198600000004	n/a	18	choice1	0	n/a	n/a
266.60442009999997	0.737698000000033	3.7499474000000044	0.737698000000033	18	stim2	n/a	0	n/a
267.3421181	0.0122493999999715	3.0122493999999715	n/a	18	choice2	n/a	0	n/a
270.35436749999997	1.5	n/a	n/a	18	outcome	n/a	n/a	0
271.85436749999997	2.5667958000000217	8.4335686	n/a	18	ITI_onset	n/a	n/a	n/a
274.4211633	0.33097239999996964	5.866772799999977	0.33097239999996964	19	stim1	n/a	n/a	n/a
274.75213569999994	0.01901330000004964	5.535800400000007	n/a	19	choice1	0	n/a	n/a
280.28793609999997	0.24232870000001275	2.2499130000000003	0.24232870000001275	19	stim2	n/a	1	n/a
280.5302648	0.007584299999987706	2.0075842999999876	n/a	19	choice2	n/a	1	n/a
282.53784909999996	1.5	n/a	n/a	19	outcome	n/a	n/a	1
